application_id,client_id,product,channel,region,amount_requested,submitted_at,source_system,is_test
APP-202976,CL-436050,Кредит наличными,Мобильное приложение,Южный,1200000,2025-06-21 18:44:00,АБС,false
APP-203086,CL-428359,Автокредит,Мобильное приложение,Северо-Западный,300000,2025-03-01 10:44:00,CRM,false
APP-202067,CL-448285,Кредит наличными,Мобильное приложение,Северо-Западный,1200000,2025-01-12 10:55:00,АБС,false
APP-202914,CL-420590,Кредит для бизнеса,Партнёрская сеть,Приволжский,500000,2025-03-31 08:49:00,АБС,false
APP-203313,CL-408647,Кредит для бизнеса,Мобильное приложение,Южный,800000,2025-05-01 18:57:00,CRM,false
APP-202813,CL-449546,Кредит наличными,Партнёрская сеть,Сибирский,5000000,2025-06-06 18:47:00,АБС,false
APP-201226,CL-434491,Кредит наличными,Мобильное приложение,Центральный,5000000,2025-05-27 12:32:00,АБС,false
APP-200487,CL-456465,Кредит для бизнеса,Отделение,Северо-Западный,150000,2025-05-17 16:16:00,АБС,false
APP-201022,CL-455960,Кредитная карта,Отделение,Южный,500000,2025-05-11 18:30:00,АБС,false
APP-201983,CL-445261,Автокредит,Отделение,Приволжский,2500000,2025-04-10 16:48:00,АБС,false
APP-200517,CL-442342,Кредит наличными,Мобильное приложение,Центральный,2500000,2025-01-25 09:34:00,АБС,false
APP-201792,CL-424928,Кредитная карта,Отделение,Сибирский,1200000,2025-07-09 14:53:00,АБС,false
APP-201341,CL-403753,Кредит для бизнеса,Отделение,Центральный,1200000,2025-04-28 12:27:00,АБС,false
APP-200291,CL-409026,Кредит наличными,Партнёрская сеть,Приволжский,2500000,2025-04-22 14:39:00,АБС,false
APP-202948,CL-421373,Автокредит,Корпоративный менеджер,Северо-Западный,300000,2025-06-26 10:27:00,АБС,false
APP-201286,CL-434426,Автокредит,Мобильное приложение,Приволжский,150000,2025-06-04 18:08:00,CRM,false
APP-202796,CL-458947,Кредит для бизнеса,Мобильное приложение,Центральный,800000,2025-07-25 18:10:00,CRM,false
APP-201264,CL-410352,Автокредит,Отделение,Центральный,300000,2025-04-07 11:12:00,CRM,false
APP-201304,CL-437719,Кредитная карта,Корпоративный менеджер,Северо-Западный,500000,2025-02-03 17:40:00,АБС,false
APP-201612,CL-432951,Кредитная карта,Партнёрская сеть,Центральный,5000000,2025-06-01 14:11:00,CRM,false
APP-203393,CL-412237,Автокредит,Корпоративный менеджер,Приволжский,1200000,2025-07-29 10:37:00,CRM,false
APP-201893,CL-407987,Кредитная карта,Партнёрская сеть,Северо-Западный,5000000,2025-03-18 08:16:00,CRM,false
APP-200003,CL-452267,Кредитная карта,Отделение,Южный,5000000,2025-02-01 08:49:00,CRM,false
APP-201783,CL-449452,Кредитная карта,Мобильное приложение,Северо-Западный,300000,2025-03-14 12:54:00,CRM,false
APP-200689,CL-454753,Автокредит,Партнёрская сеть,Центральный,800000,2025-07-28 18:00:00,CRM,false
APP-203228,CL-417592,Кредитная карта,Отделение,Центральный,500000,2025-04-30 13:50:00,CRM,false
APP-201004,CL-431824,Кредитная карта,Мобильное приложение,Северо-Западный,500000,2025-06-14 10:06:00,АБС,false
APP-200410,CL-402036,Кредит наличными,Мобильное приложение,Северо-Западный,300000,2025-04-18 09:18:00,АБС,false
APP-201643,CL-458716,Кредит для бизнеса,Корпоративный менеджер,Сибирский,150000,2025-02-09 19:41:00,АБС,false
APP-202118,CL-438917,Кредит для бизнеса,Отделение,Центральный,2500000,2025-03-24 19:59:00,АБС,false
APP-201349,CL-435949,Кредитная карта,Мобильное приложение,Центральный,150000,2025-03-20 16:05:00,CRM,false
APP-200170,CL-434745,Кредит наличными,Корпоративный менеджер,Приволжский,1200000,2025-07-04 13:53:00,АБС,false
APP-202490,CL-429749,Кредит наличными,Партнёрская сеть,Северо-Западный,1200000,2025-01-06 12:07:00,CRM,false
APP-202289,CL-416125,Кредит для бизнеса,Корпоративный менеджер,Центральный,500000,2025-02-15 13:50:00,АБС,false
APP-200453,CL-442096,Кредитная карта,Партнёрская сеть,Центральный,800000,2025-07-21 09:17:00,CRM,false
APP-200391,CL-447837,Кредитная карта,Корпоративный менеджер,Сибирский,500000,2025-07-22 09:26:00,АБС,false
APP-200367,CL-406331,Кредит для бизнеса,Партнёрская сеть,Центральный,150000,2025-03-29 18:11:00,АБС,false
APP-200238,CL-413701,Кредит наличными,Мобильное приложение,Южный,300000,2025-01-20 10:28:00,АБС,false
APP-200507,CL-448532,Кредитная карта,Отделение,Приволжский,300000,2025-06-26 14:30:00,АБС,false
APP-200024,CL-459564,Кредитная карта,Мобильное приложение,Южный,2500000,2025-05-03 18:06:00,АБС,false
APP-202013,CL-430849,Кредит для бизнеса,Отделение,Сибирский,150000,2025-02-24 17:27:00,АБС,false
APP-202576,CL-TEST,Кредит наличными,Партнёрская сеть,Южный,2500000,2025-03-26 10:27:00,CRM,true
APP-203100,CL-454302,Кредит для бизнеса,Партнёрская сеть,Центральный,1200000,2025-07-18 12:52:00,АБС,false
APP-201741,CL-427939,Кредит наличными,Партнёрская сеть,Центральный,150000,2025-07-01 10:17:00,CRM,false
APP-201036,CL-427428,Кредитная карта,Корпоративный менеджер,Южный,500000,2025-03-14 19:25:00,АБС,false
APP-202672,CL-455538,Кредитная карта,Корпоративный менеджер,Центральный,500000,2025-01-28 14:06:00,АБС,false
APP-201810,CL-433255,Кредит для бизнеса,Корпоративный менеджер,Центральный,5000000,2025-05-30 09:20:00,АБС,false
APP-202515,CL-431633,Кредитная карта,Корпоративный менеджер,Южный,5000000,2025-01-16 19:20:00,АБС,false
APP-201439,CL-403533,Кредит наличными,Отделение,Центральный,500000,2025-07-08 18:57:00,АБС,false
APP-202886,CL-449106,Кредит наличными,Корпоративный менеджер,Приволжский,5000000,2025-06-28 11:22:00,CRM,false
APP-200844,CL-447188,Кредит наличными,Партнёрская сеть,Северо-Западный,5000000,2025-01-07 09:36:00,CRM,false
APP-200835,CL-445052,Кредит для бизнеса,Партнёрская сеть,Южный,1200000,2025-02-24 15:42:00,АБС,false
APP-201377,CL-422794,Кредит для бизнеса,Мобильное приложение,Северо-Западный,5000000,2025-02-08 17:17:00,CRM,false
APP-200988,CL-431716,Кредит для бизнеса,Корпоративный менеджер,Центральный,300000,2025-05-27 09:45:00,CRM,false
APP-203107,CL-443396,Кредитная карта,Отделение,Центральный,150000,2025-02-01 18:54:00,CRM,false
APP-201654,CL-426630,Кредит наличными,Корпоративный менеджер,Приволжский,500000,2025-04-24 12:27:00,АБС,false
APP-201456,CL-454880,Кредит наличными,Отделение,Сибирский,150000,2025-05-20 10:36:00,CRM,false
APP-202550,CL-417324,Кредит для бизнеса,Мобильное приложение,Приволжский,500000,2025-07-21 11:58:00,АБС,false
APP-202673,CL-454103,Кредит для бизнеса,Отделение,Приволжский,300000,2025-04-04 11:47:00,CRM,false
APP-203299,CL-415960,Кредит наличными,Партнёрская сеть,Северо-Западный,500000,2025-04-05 08:33:00,CRM,false
APP-200273,CL-401609,Автокредит,Мобильное приложение,Центральный,5000000,2025-06-29 11:38:00,АБС,false
APP-202650,CL-452543,Кредитная карта,Партнёрская сеть,Центральный,5000000,2025-01-28 17:58:00,АБС,false
APP-201328,CL-416644,Кредитная карта,Отделение,Северо-Западный,500000,2025-03-30 19:07:00,АБС,false
APP-200997,CL-414327,Кредитная карта,Корпоративный менеджер,Южный,5000000,2025-04-08 15:24:00,АБС,false
APP-201813,CL-458272,Кредитная карта,Мобильное приложение,Центральный,500000,2025-02-13 08:16:00,АБС,false
APP-200085,CL-415578,Кредит наличными,Корпоративный менеджер,Северо-Западный,150000,2025-03-23 19:09:00,CRM,false
APP-202477,CL-445778,Кредит наличными,Отделение,Приволжский,1200000,2025-05-13 13:40:00,АБС,false
APP-202240,CL-453647,Кредит наличными,Мобильное приложение,Центральный,500000,2025-04-24 19:18:00,CRM,false
APP-200730,CL-406793,Автокредит,Отделение,Северо-Западный,2500000,2025-01-17 14:24:00,CRM,false
APP-202049,CL-402236,Кредит наличными,Мобильное приложение,Приволжский,5000000,2025-03-19 19:10:00,CRM,false
APP-200821,CL-458128,Кредит для бизнеса,Отделение,Сибирский,2500000,2025-07-04 16:55:00,CRM,false
APP-202445,CL-451667,Кредит наличными,Отделение,Центральный,500000,2025-05-01 09:37:00,АБС,false
APP-200850,CL-406237,Кредит наличными,Отделение,Южный,150000,2025-07-14 11:06:00,АБС,false
APP-200221,CL-458625,Кредит наличными,Мобильное приложение,Приволжский,800000,2025-01-25 13:26:00,АБС,false
APP-202799,CL-453451,Кредит наличными,Отделение,Центральный,300000,2025-05-20 17:31:00,АБС,false
APP-202618,CL-453609,Автокредит,Отделение,Центральный,5000000,2025-01-27 10:14:00,АБС,false
APP-200320,CL-427843,Кредит наличными,Отделение,Приволжский,1200000,2025-05-20 19:05:00,АБС,false
APP-201409,CL-410202,Кредит для бизнеса,Корпоративный менеджер,Центральный,500000,2025-02-10 18:43:00,АБС,false
APP-201320,CL-435837,Кредит наличными,Корпоративный менеджер,Центральный,150000,2025-04-26 17:45:00,АБС,false
APP-201188,CL-407728,Кредитная карта,Партнёрская сеть,Приволжский,150000,2025-04-20 13:58:00,АБС,false
APP-201517,CL-453534,Кредит для бизнеса,Отделение,Центральный,300000,2025-05-06 13:36:00,CRM,false
APP-202683,CL-422483,Кредит для бизнеса,Мобильное приложение,Северо-Западный,500000,2025-03-16 10:17:00,АБС,false
APP-201400,CL-448758,Кредит для бизнеса,Партнёрская сеть,Сибирский,1200000,2025-04-09 11:30:00,АБС,false
APP-200073,CL-427858,Кредитная карта,Мобильное приложение,Южный,150000,2025-04-28 15:15:00,АБС,false
APP-202785,CL-413970,Кредит наличными,Отделение,Южный,150000,2025-03-31 17:49:00,АБС,false
APP-201935,CL-430713,Кредитная карта,Мобильное приложение,Сибирский,800000,2025-04-05 18:01:00,АБС,false
APP-203494,CL-440367,Кредит для бизнеса,Отделение,Приволжский,1200000,2025-04-24 10:13:00,CRM,false
APP-203352,CL-414038,Кредитная карта,Мобильное приложение,Центральный,150000,2025-07-20 08:13:00,АБС,false
APP-201162,CL-452998,Кредитная карта,Мобильное приложение,Сибирский,1200000,2025-03-26 14:51:00,CRM,false
APP-203546,CL-411608,Кредитная карта,Отделение,Центральный,300000,2025-07-01 15:03:00,АБС,false
APP-201271,CL-428667,Кредитная карта,Отделение,Приволжский,500000,2025-06-07 11:18:00,АБС,false
APP-200794,CL-446507,Кредит наличными,Мобильное приложение,Северо-Западный,2500000,2025-02-05 17:56:00,CRM,false
APP-202536,CL-408471,Кредит наличными,Партнёрская сеть,Центральный,300000,2025-02-13 10:51:00,CRM,false
APP-203114,CL-446876,Кредит наличными,Отделение,Северо-Западный,150000,2025-01-25 11:14:00,CRM,false
APP-203132,CL-417275,Кредит для бизнеса,Партнёрская сеть,Южный,800000,2025-03-18 15:07:00,АБС,false
APP-200657,CL-404046,Кредитная карта,Мобильное приложение,Сибирский,2500000,2025-01-11 16:25:00,АБС,false
APP-200236,CL-411626,Кредит для бизнеса,Отделение,Северо-Западный,800000,2025-04-07 12:26:00,АБС,false
APP-202806,CL-432365,Кредитная карта,Мобильное приложение,Северо-Западный,150000,2025-07-03 15:21:00,CRM,false
APP-202326,CL-423666,Кредит наличными,Отделение,Центральный,1200000,2025-02-19 08:28:00,АБС,false
APP-202371,CL-420119,Кредит для бизнеса,Корпоративный менеджер,Южный,2500000,2025-05-04 16:11:00,АБС,false
APP-202121,CL-424748,Кредит наличными,Корпоративный менеджер,Приволжский,500000,2025-05-26 17:44:00,АБС,false
APP-202022,CL-428750,Кредит наличными,Мобильное приложение,Центральный,5000000,2025-04-29 11:09:00,АБС,false
APP-201026,CL-421968,Кредит наличными,Отделение,Сибирский,1200000,2025-02-24 16:09:00,CRM,false
APP-201285,CL-450857,Кредит для бизнеса,Партнёрская сеть,Сибирский,150000,2025-06-15 09:23:00,CRM,false
APP-201397,CL-456138,Кредит наличными,Мобильное приложение,Центральный,150000,2025-06-14 19:36:00,CRM,false
APP-202124,CL-437783,Кредит для бизнеса,Мобильное приложение,Сибирский,800000,2025-07-23 18:26:00,АБС,false
APP-201708,CL-427250,Кредит наличными,Отделение,Сибирский,800000,2025-02-24 13:46:00,CRM,false
APP-202961,CL-413102,Кредит наличными,Партнёрская сеть,Центральный,5000000,2025-02-26 13:35:00,АБС,false
APP-200126,CL-415672,Кредитная карта,Отделение,Центральный,800000,2025-06-10 19:11:00,АБС,false
APP-200143,CL-429879,Автокредит,Мобильное приложение,Северо-Западный,5000000,2025-04-11 19:17:00,CRM,false
APP-203140,CL-433611,Автокредит,Партнёрская сеть,Сибирский,800000,2025-01-17 14:13:00,CRM,false
APP-201567,CL-418484,Кредит для бизнеса,Мобильное приложение,Северо-Западный,500000,2025-03-20 17:43:00,АБС,false
APP-200734,CL-433561,Кредит наличными,Партнёрская сеть,Северо-Западный,5000000,2025-04-11 19:55:00,АБС,false
APP-202486,CL-456844,Кредитная карта,Мобильное приложение,Приволжский,2500000,2025-04-08 15:03:00,АБС,false
APP-203540,CL-423355,Кредит для бизнеса,Отделение,Приволжский,300000,2025-07-09 19:21:00,CRM,false
APP-201736,CL-457823,Кредит наличными,Мобильное приложение,Сибирский,150000,2025-07-07 10:50:00,АБС,false
APP-201173,CL-435997,Кредитная карта,Партнёрская сеть,Центральный,1200000,2025-04-01 12:39:00,АБС,false
APP-201249,CL-405965,Кредит наличными,Отделение,Центральный,800000,2025-06-08 11:14:00,АБС,false
APP-200901,CL-418575,Автокредит,Партнёрская сеть,Центральный,1200000,2025-05-08 15:10:00,АБС,false
APP-201536,CL-449960,Кредит наличными,Отделение,Приволжский,1200000,2025-07-03 13:13:00,CRM,false
APP-202699,CL-448704,Кредит для бизнеса,Отделение,Центральный,800000,2025-02-19 17:10:00,CRM,false
APP-200556,CL-403996,Кредит наличными,Мобильное приложение,Северо-Западный,500000,2025-05-31 13:42:00,АБС,false
APP-201411,CL-452212,Кредитная карта,Мобильное приложение,Северо-Западный,150000,2025-03-02 14:38:00,CRM,false
APP-202656,CL-434648,Автокредит,Отделение,Центральный,150000,2025-07-17 13:15:00,CRM,false
APP-200108,CL-412462,Кредит для бизнеса,Отделение,Южный,500000,2025-03-27 16:18:00,АБС,false
APP-203225,CL-416914,Кредит наличными,Отделение,Северо-Западный,800000,2025-07-29 09:25:00,CRM,false
APP-203259,CL-408399,Кредит для бизнеса,Мобильное приложение,Сибирский,5000000,2025-05-09 18:51:00,CRM,false
APP-202850,CL-410497,Автокредит,Отделение,Приволжский,300000,2025-06-27 12:51:00,АБС,false
APP-203153,CL-409975,Кредит наличными,Мобильное приложение,Центральный,1200000,2025-06-12 18:58:00,АБС,false
APP-202397,CL-456234,Автокредит,Партнёрская сеть,Приволжский,5000000,2025-06-21 17:01:00,CRM,false
APP-200774,CL-443950,Кредит для бизнеса,Отделение,Приволжский,800000,2025-05-21 19:05:00,АБС,false
APP-202741,CL-TEST,Кредитная карта,Отделение,Центральный,150000,2025-07-28 08:24:00,CRM,true
APP-201244,CL-405674,Кредит для бизнеса,Партнёрская сеть,Сибирский,150000,2025-06-04 15:50:00,АБС,false
APP-202974,CL-459682,Кредит для бизнеса,Партнёрская сеть,Приволжский,5000000,2025-04-09 14:33:00,CRM,false
APP-200307,CL-456549,Кредитная карта,Мобильное приложение,Северо-Западный,500000,2025-02-05 10:44:00,АБС,false
APP-201913,CL-409167,Кредит наличными,Мобильное приложение,Приволжский,5000000,2025-05-24 09:55:00,АБС,false
APP-203577,CL-425009,Кредит для бизнеса,Мобильное приложение,Северо-Западный,1200000,2025-04-23 09:11:00,АБС,false
APP-203294,CL-447286,Кредит наличными,Корпоративный менеджер,Южный,800000,2025-04-27 16:31:00,АБС,false
APP-200275,CL-405413,Кредит наличными,Корпоративный менеджер,Центральный,300000,2025-03-06 17:22:00,CRM,false
APP-201221,CL-403654,Автокредит,Мобильное приложение,Южный,500000,2025-03-18 11:30:00,АБС,false
APP-203450,CL-420987,Кредит наличными,Партнёрская сеть,Сибирский,2500000,2025-01-21 17:02:00,CRM,false
APP-200673,CL-431960,Автокредит,Партнёрская сеть,Центральный,2500000,2025-03-12 11:31:00,АБС,false
APP-203117,CL-439390,Автокредит,Отделение,Северо-Западный,800000,2025-05-07 16:48:00,АБС,false
APP-203599,CL-412099,Кредитная карта,Партнёрская сеть,Сибирский,800000,2025-07-05 12:11:00,CRM,false
APP-202681,CL-444649,Кредит для бизнеса,Отделение,Приволжский,800000,2025-06-11 16:24:00,АБС,false
APP-200077,CL-402496,Кредит для бизнеса,Партнёрская сеть,Приволжский,5000000,2025-03-21 12:42:00,АБС,false
APP-202682,CL-420469,Кредит для бизнеса,Мобильное приложение,Сибирский,500000,2025-06-19 11:58:00,АБС,false
APP-201080,CL-447064,Кредит наличными,Партнёрская сеть,Сибирский,500000,2025-06-28 17:24:00,АБС,false
APP-201140,CL-453601,Кредит наличными,Корпоративный менеджер,Северо-Западный,500000,2025-02-14 19:12:00,АБС,false
APP-203408,CL-444683,Кредит для бизнеса,Отделение,Центральный,150000,2025-04-03 08:21:00,АБС,false
APP-200281,CL-457899,Автокредит,Мобильное приложение,Центральный,800000,2025-01-08 19:08:00,АБС,false
APP-202696,CL-423281,Кредитная карта,Отделение,Приволжский,1200000,2025-02-23 19:42:00,АБС,false
APP-200886,CL-434645,Кредит для бизнеса,Мобильное приложение,Южный,150000,2025-03-21 11:51:00,АБС,false
APP-203391,CL-402451,Автокредит,Мобильное приложение,Центральный,1200000,2025-02-21 17:56:00,АБС,false
APP-203401,CL-434983,Кредит наличными,Мобильное приложение,Северо-Западный,500000,2025-06-01 19:45:00,АБС,false
APP-203152,CL-459840,Кредит наличными,Мобильное приложение,Центральный,300000,2025-06-13 17:26:00,CRM,false
APP-200428,CL-439344,Кредитная карта,Партнёрская сеть,Центральный,2500000,2025-07-12 18:51:00,CRM,false
APP-201277,CL-415534,Кредит для бизнеса,Корпоративный менеджер,Сибирский,150000,2025-05-28 13:27:00,АБС,false
APP-202955,CL-408605,Кредитная карта,Отделение,Центральный,2500000,2025-03-28 18:56:00,АБС,false
APP-202805,CL-455748,Кредитная карта,Мобильное приложение,Северо-Западный,2500000,2025-05-14 15:44:00,АБС,false
APP-200028,CL-411681,Автокредит,Мобильное приложение,Северо-Западный,800000,2025-06-24 11:23:00,CRM,false
APP-200616,CL-403277,Кредитная карта,Партнёрская сеть,Центральный,150000,2025-05-04 12:59:00,АБС,false
APP-201021,CL-411124,Кредит наличными,Отделение,Северо-Западный,1200000,2025-02-15 09:15:00,АБС,false
APP-202234,CL-456703,Кредит наличными,Отделение,Центральный,1200000,2025-07-13 13:40:00,CRM,false
APP-202982,CL-427294,Кредит наличными,Отделение,Центральный,5000000,2025-03-07 08:30:00,АБС,false
APP-201590,CL-411987,Кредит наличными,Мобильное приложение,Центральный,2500000,2025-02-10 12:30:00,CRM,false
APP-203070,CL-410673,Кредит наличными,Корпоративный менеджер,Северо-Западный,150000,2025-03-16 16:35:00,CRM,false
APP-201652,CL-440755,Кредитная карта,Корпоративный менеджер,Северо-Западный,1200000,2025-03-06 09:28:00,АБС,false
APP-202551,CL-452102,Кредитная карта,Корпоративный менеджер,Сибирский,1200000,2025-01-11 18:17:00,CRM,false
APP-201254,CL-440235,Кредит для бизнеса,Партнёрская сеть,Центральный,2500000,2025-05-03 15:59:00,CRM,false
APP-202655,CL-445804,Кредит наличными,Партнёрская сеть,Приволжский,800000,2025-01-17 13:46:00,АБС,false
APP-200867,CL-418560,Кредит наличными,Отделение,Северо-Западный,500000,2025-05-13 09:40:00,АБС,false
APP-202178,CL-451161,Кредитная карта,Партнёрская сеть,Сибирский,5000000,2025-01-20 10:32:00,CRM,false
APP-203479,CL-TEST,Автокредит,Отделение,Южный,2500000,2025-05-07 11:52:00,АБС,true
APP-200599,CL-454202,Кредитная карта,Мобильное приложение,Центральный,300000,2025-04-13 11:55:00,CRM,false
APP-203431,CL-403795,Кредитная карта,Мобильное приложение,Сибирский,800000,2025-07-23 09:10:00,АБС,false
APP-200800,CL-456895,Кредит наличными,Партнёрская сеть,Центральный,500000,2025-01-19 13:26:00,АБС,false
APP-200191,CL-439075,Кредитная карта,Корпоративный менеджер,Приволжский,1200000,2025-06-11 11:22:00,АБС,false
APP-202921,CL-409138,Автокредит,Отделение,Приволжский,150000,2025-02-14 17:07:00,АБС,false
APP-200591,CL-449974,Автокредит,Мобильное приложение,Северо-Западный,1200000,2025-04-16 14:49:00,АБС,false
APP-202930,CL-405648,Кредитная карта,Мобильное приложение,Центральный,150000,2025-06-21 14:36:00,АБС,false
APP-203110,CL-442677,Кредитная карта,Мобильное приложение,Центральный,150000,2025-01-31 14:23:00,АБС,false
APP-203322,CL-443389,Автокредит,Отделение,Центральный,5000000,2025-01-30 14:11:00,CRM,false
APP-201389,CL-431278,Автокредит,Мобильное приложение,Центральный,2500000,2025-06-11 11:30:00,CRM,false
APP-201931,CL-437410,Кредит наличными,Отделение,Северо-Западный,800000,2025-06-18 12:48:00,АБС,false
APP-200456,CL-453932,Кредитная карта,Партнёрская сеть,Северо-Западный,1200000,2025-01-23 12:15:00,АБС,false
APP-203156,CL-432724,Автокредит,Мобильное приложение,Центральный,500000,2025-04-04 18:45:00,CRM,false
APP-202226,CL-419968,Кредит для бизнеса,Отделение,Центральный,2500000,2025-04-19 18:33:00,АБС,false
APP-201923,CL-428679,Кредит наличными,Отделение,Центральный,1200000,2025-02-05 18:25:00,АБС,false
APP-200505,CL-459999,Кредитная карта,Отделение,Сибирский,1200000,2025-02-06 18:30:00,CRM,false
APP-203092,CL-449461,Кредит наличными,Мобильное приложение,Центральный,2500000,2025-06-06 11:28:00,CRM,false
APP-201843,CL-441946,Кредит для бизнеса,Партнёрская сеть,Центральный,2500000,2025-05-21 08:09:00,CRM,false
APP-201346,CL-439002,Кредитная карта,Мобильное приложение,Сибирский,300000,2025-05-26 19:41:00,CRM,false
APP-201858,CL-408763,Кредит для бизнеса,Мобильное приложение,Сибирский,1200000,2025-07-14 09:11:00,АБС,false
APP-201635,CL-402371,Кредитная карта,Отделение,Сибирский,2500000,2025-04-14 13:11:00,АБС,false
APP-200304,CL-411181,Кредит наличными,Корпоративный менеджер,Южный,1200000,2025-02-17 13:52:00,АБС,false
APP-200326,CL-432194,Кредит наличными,Мобильное приложение,Центральный,300000,2025-04-24 13:26:00,АБС,false
APP-200956,CL-427830,Кредит наличными,Партнёрская сеть,Южный,5000000,2025-01-07 15:38:00,АБС,false
APP-202275,CL-405981,Автокредит,Мобильное приложение,Центральный,300000,2025-01-06 15:35:00,CRM,false
APP-200671,CL-452549,Кредит наличными,Партнёрская сеть,Северо-Западный,2500000,2025-06-18 16:50:00,АБС,false
APP-202878,CL-TEST,Автокредит,Мобильное приложение,Центральный,5000000,2025-03-27 09:08:00,АБС,true
APP-200354,CL-405545,Кредитная карта,Мобильное приложение,Южный,500000,2025-04-01 08:44:00,АБС,false
APP-201040,CL-436467,Кредит наличными,Корпоративный менеджер,Центральный,500000,2025-02-20 16:34:00,CRM,false
APP-200904,CL-403216,Кредитная карта,Отделение,Северо-Западный,2500000,2025-05-30 16:29:00,CRM,false
APP-200609,CL-453548,Кредит наличными,Корпоративный менеджер,Центральный,1200000,2025-01-31 19:42:00,CRM,false
APP-201977,CL-457713,Кредит наличными,Отделение,Центральный,800000,2025-04-20 17:32:00,АБС,false
APP-202389,CL-423086,Кредит для бизнеса,Мобильное приложение,Южный,2500000,2025-07-05 11:53:00,АБС,false
APP-203089,CL-444785,Кредит для бизнеса,Мобильное приложение,Приволжский,1200000,2025-04-24 10:05:00,АБС,false
APP-201857,CL-430816,Кредитная карта,Отделение,Сибирский,2500000,2025-07-14 13:19:00,АБС,false
APP-202614,CL-447560,Автокредит,Мобильное приложение,Северо-Западный,150000,2025-04-06 18:55:00,АБС,false
APP-200122,CL-TEST,Кредит наличными,Корпоративный менеджер,Южный,1200000,2025-05-21 15:28:00,CRM,true
APP-202847,CL-446504,Кредит наличными,Мобильное приложение,Приволжский,500000,2025-03-25 10:36:00,АБС,false
APP-203528,CL-458312,Кредитная карта,Отделение,Сибирский,2500000,2025-05-23 13:26:00,АБС,false
APP-202854,CL-443879,Автокредит,Отделение,Приволжский,300000,2025-02-27 08:59:00,CRM,false
APP-201179,CL-412227,Кредит наличными,Корпоративный менеджер,Приволжский,150000,2025-07-09 15:35:00,АБС,false
APP-200514,CL-440983,Кредит наличными,Мобильное приложение,Приволжский,800000,2025-04-10 10:14:00,АБС,false
APP-203314,CL-416945,Кредит для бизнеса,Отделение,Сибирский,800000,2025-07-28 10:28:00,АБС,false
APP-200176,CL-457285,Кредитная карта,Мобильное приложение,Южный,1200000,2025-02-10 18:43:00,АБС,false
APP-203347,CL-447692,Кредитная карта,Мобильное приложение,Сибирский,150000,2025-04-24 11:09:00,АБС,false
APP-203346,CL-404660,Кредит наличными,Партнёрская сеть,Центральный,800000,2025-04-19 08:57:00,АБС,false
APP-200344,CL-411422,Кредитная карта,Партнёрская сеть,Северо-Западный,2500000,2025-02-28 19:03:00,АБС,false
APP-200992,CL-416572,Автокредит,Отделение,Северо-Западный,800000,2025-07-14 08:58:00,CRM,false
APP-203525,CL-409467,Кредитная карта,Партнёрская сеть,Приволжский,300000,2025-05-04 18:09:00,АБС,false
APP-200679,CL-414956,Кредит для бизнеса,Отделение,Северо-Западный,500000,2025-02-27 10:59:00,АБС,false
APP-203293,CL-422505,Автокредит,Мобильное приложение,Северо-Западный,800000,2025-01-17 18:37:00,АБС,false
APP-201836,CL-438414,Автокредит,Отделение,Сибирский,5000000,2025-02-02 09:34:00,АБС,false
APP-200150,CL-437965,Кредит наличными,Корпоративный менеджер,Северо-Западный,800000,2025-04-16 16:11:00,CRM,false
APP-200511,CL-436979,Кредит наличными,Отделение,Центральный,150000,2025-05-04 16:04:00,CRM,false
APP-200160,CL-410752,Кредит наличными,Мобильное приложение,Сибирский,2500000,2025-03-03 19:52:00,АБС,false
APP-201430,CL-452051,Автокредит,Отделение,Центральный,500000,2025-02-22 16:03:00,АБС,false
APP-201894,CL-423266,Кредит наличными,Партнёрская сеть,Северо-Западный,800000,2025-04-09 19:37:00,АБС,false
APP-200612,CL-430747,Кредит для бизнеса,Отделение,Приволжский,5000000,2025-04-14 14:36:00,АБС,false
APP-201573,CL-446884,Кредитная карта,Отделение,Центральный,2500000,2025-05-10 19:28:00,АБС,false
APP-200501,CL-431642,Кредитная карта,Партнёрская сеть,Северо-Западный,800000,2025-01-31 13:00:00,АБС,false
APP-200927,CL-410333,Кредитная карта,Отделение,Сибирский,150000,2025-02-15 10:11:00,АБС,false
APP-200840,CL-437302,Кредитная карта,Отделение,Сибирский,5000000,2025-07-14 11:34:00,АБС,false
APP-202743,CL-411994,Автокредит,Партнёрская сеть,Северо-Западный,5000000,2025-06-20 13:34:00,CRM,false
APP-203239,CL-410084,Кредитная карта,Мобильное приложение,Южный,800000,2025-06-09 08:55:00,АБС,false
APP-200154,CL-406713,Кредит для бизнеса,Отделение,Северо-Западный,800000,2025-01-09 15:36:00,АБС,false
APP-201084,CL-423311,Кредит для бизнеса,Мобильное приложение,Центральный,150000,2025-07-30 19:08:00,АБС,false
APP-203245,CL-451159,Кредит наличными,Мобильное приложение,Северо-Западный,2500000,2025-06-11 16:00:00,АБС,false
APP-202957,CL-423572,Кредит наличными,Отделение,Северо-Западный,1200000,2025-02-06 09:50:00,CRM,false
APP-200748,CL-TEST,Кредитная карта,Партнёрская сеть,Центральный,1200000,2025-04-22 14:49:00,CRM,true
APP-202717,CL-422687,Кредит наличными,Мобильное приложение,Сибирский,2500000,2025-04-19 10:33:00,АБС,false
APP-200063,CL-407347,Кредит для бизнеса,Мобильное приложение,Приволжский,150000,2025-07-29 14:49:00,CRM,false
