application_id,decision,decided_at,reason
APP-202753,Одобрено,2025-05-12 06:49:04,Одобрено
APP-202754,Одобрено,2025-01-10 03:16:17,Одобрено
APP-202755,Отказ,2025-07-21 10:40:44,Высокая долговая нагрузка
APP-202756,Одобрено,2025-03-23 23:31:32,Одобрено
APP-202757,Отказ,2025-02-20 17:54:48,Скоринговый балл ниже порога
APP-202758,Отказ,2025-04-23 23:59:58,Скоринговый балл ниже порога
APP-202759,Одобрено,2025-03-04 09:37:11,Одобрено
APP-202760,Отказ,2025-04-11 02:43:45,Высокая долговая нагрузка
APP-202761,Одобрено,2025-03-16 17:11:09,Одобрено
APP-202762,Отказ,2025-06-20 04:57:41,Высокая долговая нагрузка
APP-202763,Одобрено,2025-07-24 00:57:18,Одобрено
APP-202764,Отказ,2025-07-17 09:17:06,Клиент не явился за средствами
APP-202765,Отказ,2025-02-21 19:37:54,Скоринговый балл ниже порога
APP-202766,Отказ,2025-01-08 19:25:46,Скоринговый балл ниже порога
APP-202767,Одобрено,2025-04-20 05:15:07,Одобрено
APP-202768,Отказ,2025-07-12 02:59:22,Клиент отозвал заявку
APP-202769,Одобрено,2025-02-18 21:12:40,Одобрено
APP-202770,Отказ,2025-04-02 07:29:14,Высокая долговая нагрузка
APP-202771,Отказ,2025-03-30 15:39:05,Высокая долговая нагрузка
APP-202772,Одобрено,2025-05-18 18:11:49,Одобрено
APP-202773,Отказ,2025-01-09 12:26:18,Высокая долговая нагрузка
APP-202774,Одобрено,2025-06-23 22:39:33,Одобрено
APP-202775,Одобрено,2025-04-11 10:59:49,Одобрено
APP-202776,Одобрено,2025-05-06 13:36:14,Одобрено
APP-202777,Отказ,2025-03-23 22:18:38,Скоринговый балл ниже порога
APP-202778,Отказ,2025-05-04 19:59:58,Скоринговый балл ниже порога
APP-202779,Одобрено,2025-05-12 23:15:56,Одобрено
APP-202780,Одобрено,2025-04-10 03:38:11,Одобрено
APP-202781,Отказ,2025-06-14 22:53:13,Скоринговый балл ниже порога
APP-202782,Одобрено,2025-05-02 15:36:39,Одобрено
APP-202783,Отказ,2025-05-18 19:27:53,Скоринговый балл ниже порога
APP-202784,Одобрено,2025-03-29 15:49:43,Одобрено
APP-202785,Одобрено,2025-04-03 08:55:00,Одобрено
APP-202786,Отказ,2025-01-17 11:03:38,Скоринговый балл ниже порога
APP-202787,Одобрено,2025-03-11 03:38:04,Одобрено
APP-202788,Отказ,2025-04-23 14:24:22,Клиент не явился за средствами
APP-202789,Одобрено,2025-01-16 18:13:26,Одобрено
APP-202790,Одобрено,2025-07-13 06:57:20,Одобрено
APP-202791,Одобрено,2025-07-11 09:43:35,Одобрено
APP-202792,Отказ,2025-07-26 19:08:06,Скоринговый балл ниже порога
APP-202793,Одобрено,2025-07-18 04:44:05,Одобрено
APP-202794,Одобрено,2025-05-31 04:16:12,Одобрено
APP-202795,Одобрено,2025-02-10 19:48:09,Одобрено
APP-202796,Отказ,2025-07-28 07:22:33,Высокая долговая нагрузка
APP-202797,Одобрено,2025-07-28 07:58:55,Одобрено
APP-202798,Одобрено,2025-03-20 17:45:39,Одобрено
APP-202799,Отказ,2025-05-22 08:28:25,Клиент не явился за средствами
APP-202800,Отказ,2025-05-09 10:38:06,Неполный пакет документов
APP-202801,Одобрено,2025-07-04 23:55:35,Одобрено
APP-202802,Отказ,2025-05-22 14:18:08,Высокая долговая нагрузка
APP-202803,Отказ,2025-04-09 13:38:04,Высокая долговая нагрузка
APP-202804,Отказ,2025-02-02 16:19:51,Скоринговый балл ниже порога
APP-202805,Одобрено,2025-05-16 12:47:15,Одобрено
APP-202806,Одобрено,2025-07-06 14:02:58,Одобрено
APP-202807,Отказ,2025-03-30 22:13:46,Клиент не явился за средствами
APP-202808,Отказ,2025-01-06 18:33:25,Скоринговый балл ниже порога
APP-202809,Отказ,2025-05-27 10:22:57,Неполный пакет документов
APP-202810,Отказ,2025-01-29 20:19:16,Скоринговый балл ниже порога
APP-202811,Отказ,2025-03-30 17:44:13,Скоринговый балл ниже порога
APP-202812,Отказ,2025-01-29 19:32:22,Скоринговый балл ниже порога
APP-202813,Отказ,2025-06-07 01:56:47,Скоринговый балл ниже порога
APP-202814,Отказ,2025-04-24 21:44:14,Клиент отозвал заявку
APP-202815,Отказ,2025-04-21 00:10:48,Высокая долговая нагрузка
APP-202816,Одобрено,2025-02-10 12:48:30,Одобрено
APP-202817,Одобрено,2025-06-09 21:45:36,Одобрено
APP-202818,Отказ,2025-05-20 00:55:36,Клиент отозвал заявку
APP-202819,Отказ,2025-01-17 15:48:58,Неполный пакет документов
APP-202820,Отказ,2025-02-01 15:53:56,Скоринговый балл ниже порога
APP-202821,Отказ,2025-04-16 22:16:12,Клиент отозвал заявку
APP-202822,Отказ,2025-05-20 23:58:39,Клиент не явился за средствами
APP-202823,Одобрено,2025-08-05 11:48:21,Одобрено
APP-202824,Отказ,2025-04-03 20:48:20,Высокая долговая нагрузка
APP-202825,Одобрено,2025-06-30 23:08:42,Одобрено
APP-202826,Одобрено,2025-01-11 19:59:29,Одобрено
APP-202828,Одобрено,2025-02-20 08:51:49,Одобрено
APP-202829,Отказ,2025-01-31 09:33:10,Высокая долговая нагрузка
APP-202830,Отказ,2025-04-01 01:49:35,Скоринговый балл ниже порога
APP-202831,Отказ,2025-04-14 23:36:41,Скоринговый балл ниже порога
APP-202832,Одобрено,2025-04-04 13:24:38,Одобрено
APP-202833,Отказ,2025-04-23 02:38:35,Скоринговый балл ниже порога
APP-202834,Отказ,2025-07-23 23:47:34,Скоринговый балл ниже порога
APP-202835,Одобрено,2025-04-15 09:57:08,Одобрено
APP-202836,Одобрено,2025-01-25 19:22:28,Одобрено
APP-202837,Отказ,2025-02-14 22:41:39,Скоринговый балл ниже порога
APP-202838,Отказ,2025-02-13 11:42:06,Высокая долговая нагрузка
APP-202839,Отказ,2025-02-03 13:22:08,Скоринговый балл ниже порога
APP-202840,Одобрено,2025-03-28 17:31:48,Одобрено
APP-202841,Отказ,2025-01-10 16:59:09,Неполный пакет документов
APP-202842,Одобрено,2025-06-08 20:10:00,Одобрено
APP-202843,Одобрено,2025-04-04 07:08:43,Одобрено
APP-202844,Отказ,2025-07-31 18:18:12,Скоринговый балл ниже порога
APP-202845,Одобрено,2025-03-07 22:55:50,Одобрено
APP-202846,Одобрено,2025-07-21 05:09:40,TEST
APP-202847,Одобрено,2025-03-28 11:13:27,Одобрено
APP-202848,Одобрено,2025-02-09 04:02:52,Одобрено
APP-202849,Отказ,2025-07-30 16:22:47,Скоринговый балл ниже порога
APP-202850,Отказ,2025-06-28 15:14:19,Высокая долговая нагрузка
APP-202851,Отказ,2025-08-04 15:03:00,Высокая долговая нагрузка
APP-202852,Отказ,2025-03-28 00:50:29,Скоринговый балл ниже порога
APP-202853,Отказ,2025-06-28 22:54:25,Высокая долговая нагрузка
APP-202854,Отказ,2025-02-27 13:42:24,Скоринговый балл ниже порога
APP-202855,Отказ,2025-06-10 10:08:08,Неполный пакет документов
APP-202856,Одобрено,2025-03-05 03:23:49,Одобрено
APP-202857,Одобрено,2025-06-16 06:54:30,Одобрено
APP-202858,Одобрено,2025-06-05 07:08:10,Одобрено
APP-202859,Одобрено,2025-02-27 07:01:47,Одобрено
APP-202860,Отказ,2025-08-02 10:33:58,Высокая долговая нагрузка
APP-202861,Отказ,2025-07-28 05:08:40,Высокая долговая нагрузка
APP-202862,Одобрено,2025-03-31 08:29:24,Одобрено
APP-202863,Отказ,2025-01-23 21:47:01,Клиент не явился за средствами
APP-202864,Одобрено,2025-07-12 19:15:01,Одобрено
APP-202865,Одобрено,2025-04-27 02:12:44,Одобрено
APP-202866,Отказ,2025-05-02 09:00:09,Высокая долговая нагрузка
APP-202867,Отказ,2025-07-11 20:24:34,Скоринговый балл ниже порога
APP-202868,Одобрено,2025-04-12 20:46:56,Одобрено
APP-202869,Отказ,2025-07-18 10:30:18,Высокая долговая нагрузка
APP-202870,Отказ,2025-03-12 01:14:46,Высокая долговая нагрузка
APP-202871,Одобрено,2025-06-30 06:47:38,Одобрено
APP-202872,Одобрено,2025-03-04 01:23:13,Одобрено
APP-202873,Отказ,2025-02-04 15:43:09,Скоринговый балл ниже порога
APP-202874,Одобрено,2025-05-16 06:25:16,Одобрено
APP-202875,Одобрено,2025-01-17 06:30:40,Одобрено
APP-202877,Отказ,2025-01-06 22:45:24,Скоринговый балл ниже порога
APP-202878,Одобрено,2025-03-27 12:53:39,TEST
APP-202879,Отказ,2025-03-02 12:07:14,Скоринговый балл ниже порога
APP-202880,Одобрено,2025-02-12 23:53:53,Одобрено
APP-202881,Отказ,2025-06-29 14:13:23,Скоринговый балл ниже порога
APP-202882,Одобрено,2025-06-24 01:44:13,Одобрено
APP-202883,Отказ,2025-07-14 20:51:25,Скоринговый балл ниже порога
APP-202884,Отказ,2025-04-10 20:36:08,Неполный пакет документов
APP-202885,Отказ,2025-03-27 19:06:02,Скоринговый балл ниже порога
APP-202886,Отказ,2025-06-30 04:20:28,Высокая долговая нагрузка
APP-202887,Отказ,2025-02-27 13:02:22,Клиент отозвал заявку
APP-202888,Одобрено,2025-05-01 03:05:16,Одобрено
APP-202889,Отказ,2025-03-20 13:20:12,Скоринговый балл ниже порога
APP-202890,Одобрено,2025-02-28 14:26:07,Одобрено
APP-202891,Одобрено,2025-05-25 13:01:43,Одобрено
APP-202892,Отказ,2025-04-23 22:14:18,Клиент отозвал заявку
APP-202893,Одобрено,2025-01-10 17:46:56,Одобрено
APP-202894,Отказ,2025-07-26 17:06:03,Скоринговый балл ниже порога
APP-202895,Отказ,2025-02-19 16:35:30,Скоринговый балл ниже порога
APP-202896,Отказ,2025-07-08 17:51:41,Высокая долговая нагрузка
APP-202897,Одобрено,2025-04-16 07:13:51,Одобрено
APP-202898,Одобрено,2025-05-15 05:25:47,Одобрено
APP-202899,Одобрено,2025-08-01 10:29:18,Одобрено
APP-202900,Отказ,2025-03-26 15:46:54,Скоринговый балл ниже порога
APP-202901,Одобрено,2025-04-28 10:05:19,Одобрено
APP-202902,Отказ,2025-04-09 15:15:08,Скоринговый балл ниже порога
APP-202903,Отказ,2025-05-27 01:51:52,Высокая долговая нагрузка
APP-202904,Отказ,2025-07-02 04:28:21,Клиент отозвал заявку
APP-202905,Одобрено,2025-06-26 12:34:07,Одобрено
APP-202906,Одобрено,2025-06-08 18:54:03,Одобрено
APP-202907,Отказ,2025-04-22 15:05:34,Высокая долговая нагрузка
APP-202908,Отказ,2025-03-22 03:49:53,Клиент не явился за средствами
APP-202909,Одобрено,2025-08-04 21:16:45,TEST
APP-202910,Отказ,2025-02-01 16:39:05,Скоринговый балл ниже порога
APP-202912,Одобрено,2025-02-23 12:01:10,Одобрено
APP-202913,Отказ,2025-05-23 00:26:55,Клиент не явился за средствами
APP-202914,Отказ,2025-04-02 07:39:14,Высокая долговая нагрузка
APP-202915,Одобрено,2025-07-22 16:34:34,Одобрено
APP-202916,Отказ,2025-02-13 17:32:58,Скоринговый балл ниже порога
APP-202917,Одобрено,2025-04-03 06:00:45,Одобрено
APP-202918,Отказ,2025-06-16 20:02:41,Высокая долговая нагрузка
APP-202919,Одобрено,2025-05-23 03:32:40,Одобрено
APP-202920,Отказ,2025-02-09 20:35:33,Скоринговый балл ниже порога
APP-202921,Отказ,2025-02-18 00:50:21,Высокая долговая нагрузка
APP-202922,Отказ,2025-05-06 06:07:40,Высокая долговая нагрузка
APP-202924,Отказ,2025-03-27 09:19:57,Клиент не явился за средствами
APP-202925,Одобрено,2025-04-23 09:16:55,Одобрено
APP-202926,Отказ,2025-06-16 11:52:49,Высокая долговая нагрузка
APP-202927,Отказ,2025-05-07 11:03:24,Клиент не явился за средствами
APP-202928,Отказ,2025-04-12 04:20:51,Высокая долговая нагрузка
APP-202929,Одобрено,2025-03-27 23:48:58,Одобрено
APP-202930,Одобрено,2025-06-23 07:09:36,Одобрено
APP-202931,Одобрено,2025-01-30 10:59:35,Одобрено
APP-202932,Отказ,2025-01-19 15:53:06,Неполный пакет документов
APP-202933,Одобрено,2025-05-19 15:28:26,Одобрено
APP-202934,Одобрено,2025-07-01 22:06:20,Одобрено
APP-202936,Одобрено,2025-06-29 07:20:13,Одобрено
APP-202937,Отказ,2025-04-16 22:13:39,Скоринговый балл ниже порога
APP-202938,Отказ,2025-03-23 16:23:10,Высокая долговая нагрузка
APP-202939,Отказ,2025-07-30 22:00:21,Клиент отозвал заявку
APP-202940,Одобрено,2025-01-19 04:17:07,Одобрено
APP-202941,Отказ,2025-05-28 21:10:50,Скоринговый балл ниже порога
APP-202942,Отказ,2025-02-21 21:54:12,Скоринговый балл ниже порога
APP-202943,Одобрено,2025-05-19 17:56:13,Одобрено
APP-202944,Отказ,2025-02-24 17:34:12,Неполный пакет документов
APP-202945,Одобрено,2025-07-21 07:38:46,Одобрено
APP-202946,Одобрено,2025-06-16 11:02:48,Одобрено
APP-202947,Отказ,2025-06-10 04:10:35,Клиент отозвал заявку
APP-202948,Одобрено,2025-06-30 01:57:37,Одобрено
APP-202949,Одобрено,2025-08-01 09:24:45,Одобрено
APP-202950,Одобрено,2025-05-14 00:30:40,Одобрено
APP-202951,Одобрено,2025-03-05 21:29:14,Одобрено
APP-202952,Отказ,2025-03-08 19:19:15,Неполный пакет документов
APP-202953,Одобрено,2025-02-22 14:22:01,Одобрено
APP-202954,Одобрено,2025-03-05 08:35:46,Одобрено
APP-202955,Одобрено,2025-04-01 17:43:29,Одобрено
APP-202956,Одобрено,2025-07-25 18:08:06,Одобрено
APP-202957,Одобрено,2025-02-09 01:38:27,Одобрено
APP-202958,Одобрено,2025-05-26 05:19:54,Одобрено
APP-202959,Отказ,2025-02-23 13:15:52,Клиент не явился за средствами
APP-202960,Одобрено,2025-03-14 07:17:47,Одобрено
APP-202961,Отказ,2025-03-02 04:38:51,Высокая долговая нагрузка
APP-202962,Отказ,2025-07-04 15:10:21,Скоринговый балл ниже порога
APP-202963,Отказ,2025-01-10 21:21:07,Скоринговый балл ниже порога
APP-202964,Отказ,2025-04-18 00:16:59,Скоринговый балл ниже порога
APP-202965,Одобрено,2025-02-20 02:58:08,Одобрено
APP-202966,Одобрено,2025-05-24 12:55:16,Одобрено
APP-202967,Отказ,2025-03-29 14:17:54,Высокая долговая нагрузка
APP-202968,Отказ,2025-03-11 18:35:24,Скоринговый балл ниже порога
APP-202969,Одобрено,2025-03-27 01:07:14,Одобрено
APP-202970,Одобрено,2025-02-02 20:48:54,Одобрено
APP-202971,Отказ,2025-06-11 20:04:20,Высокая долговая нагрузка
APP-202972,Одобрено,2025-04-06 04:54:04,Одобрено
APP-202973,Отказ,2025-04-08 21:22:28,Скоринговый балл ниже порога
APP-202974,Отказ,2025-04-09 20:40:10,Скоринговый балл ниже порога
APP-202975,Одобрено,2025-06-14 17:52:34,Одобрено
APP-202976,Отказ,2025-06-24 18:03:51,Высокая долговая нагрузка
APP-202977,Отказ,2025-01-25 17:40:29,Скоринговый балл ниже порога
APP-202978,Отказ,2025-03-07 20:46:57,Скоринговый балл ниже порога
APP-202979,Одобрено,2025-07-04 15:40:04,Одобрено
APP-202980,Отказ,2025-05-28 21:24:32,Скоринговый балл ниже порога
APP-202981,Одобрено,2025-03-28 19:01:48,Одобрено
APP-202982,Отказ,2025-03-11 01:24:25,Клиент не явился за средствами
APP-202983,Отказ,2025-06-18 21:10:57,Скоринговый балл ниже порога
APP-202984,Отказ,2025-05-31 22:18:10,Скоринговый балл ниже порога
APP-202985,Отказ,2025-05-06 15:04:01,Скоринговый балл ниже порога
APP-202986,Одобрено,2025-01-18 14:26:47,Одобрено
APP-202987,Отказ,2025-05-19 13:51:43,Скоринговый балл ниже порога
APP-202988,Одобрено,2025-06-13 17:22:38,Одобрено
APP-202989,Отказ,2025-01-17 21:28:55,Клиент не явился за средствами
APP-202990,Отказ,2025-02-09 03:19:09,Высокая долговая нагрузка
APP-202991,Отказ,2025-06-04 17:00:28,Скоринговый балл ниже порога
APP-202992,Одобрено,2025-01-19 21:36:22,Одобрено
APP-202993,Одобрено,2025-07-08 02:19:23,Одобрено
APP-202994,Отказ,2025-01-28 14:24:40,Высокая долговая нагрузка
APP-202995,Одобрено,2025-05-26 13:11:05,Одобрено
APP-202996,Одобрено,2025-04-01 16:39:46,TEST
APP-202997,Одобрено,2025-05-25 03:12:45,Одобрено
APP-202998,Отказ,2025-04-13 01:11:33,Скоринговый балл ниже порога
APP-202999,Одобрено,2025-01-26 17:05:56,Одобрено
APP-203000,Отказ,2025-02-08 22:47:24,Высокая долговая нагрузка
APP-203001,Отказ,2025-03-27 15:32:12,Скоринговый балл ниже порога
APP-203002,Одобрено,2025-04-16 20:53:39,Одобрено
APP-203003,Одобрено,2025-03-07 06:41:44,Одобрено
APP-203004,Отказ,2025-04-05 20:50:23,Скоринговый балл ниже порога
APP-203005,Отказ,2025-01-28 00:40:22,Высокая долговая нагрузка
APP-203006,Отказ,2025-07-16 10:54:00,Скоринговый балл ниже порога
APP-203007,Отказ,2025-03-08 16:00:13,Скоринговый балл ниже порога
APP-203008,Одобрено,2025-06-14 19:30:07,TEST
APP-203009,Отказ,2025-04-14 06:32:01,Высокая долговая нагрузка
APP-203010,Отказ,2025-04-08 23:34:15,Скоринговый балл ниже порога
APP-203011,Одобрено,2025-05-07 20:13:44,Одобрено
APP-203012,Одобрено,2025-05-08 11:10:19,Одобрено
APP-203013,Одобрено,2025-04-15 11:44:06,Одобрено
APP-203014,Отказ,2025-08-04 08:28:40,Клиент не явился за средствами
APP-203015,Одобрено,2025-02-05 18:07:56,Одобрено
APP-203016,Отказ,2025-07-21 22:30:31,Скоринговый балл ниже порога
APP-203017,Отказ,2025-04-14 00:09:54,Скоринговый балл ниже порога
APP-203018,Одобрено,2025-04-13 17:17:30,Одобрено
APP-203019,Одобрено,2025-03-17 02:21:03,Одобрено
APP-203020,Отказ,2025-02-22 23:46:28,Скоринговый балл ниже порога
APP-203021,Отказ,2025-01-31 08:03:37,Высокая долговая нагрузка
APP-203022,Отказ,2025-03-13 21:42:55,Скоринговый балл ниже порога
APP-203023,Отказ,2025-04-06 15:03:20,Неполный пакет документов
APP-203024,Одобрено,2025-01-11 19:11:11,Одобрено
APP-203025,Отказ,2025-03-19 22:01:36,Неполный пакет документов
APP-203026,Одобрено,2025-04-20 06:38:52,Одобрено
APP-203027,Отказ,2025-04-04 16:21:15,Высокая долговая нагрузка
APP-203028,Одобрено,2025-05-04 15:19:42,Одобрено
APP-203029,Отказ,2025-01-12 17:50:30,Скоринговый балл ниже порога
APP-203030,Одобрено,2025-05-15 18:55:33,Одобрено
APP-203031,Отказ,2025-05-17 12:37:41,Скоринговый балл ниже порога
APP-203032,Отказ,2025-07-05 21:27:11,Неполный пакет документов
APP-203033,Одобрено,2025-04-14 14:12:56,Одобрено
APP-203034,Одобрено,2025-06-04 20:48:52,Одобрено
APP-203035,Одобрено,2025-02-08 10:41:57,Одобрено
APP-203036,Одобрено,2025-07-11 01:53:40,Одобрено
APP-203037,Одобрено,2025-05-24 07:25:43,Одобрено
APP-203038,Отказ,2025-01-06 22:38:08,Скоринговый балл ниже порога
APP-203039,Одобрено,2025-05-05 16:55:56,Одобрено
APP-203040,Одобрено,2025-05-08 10:37:36,Одобрено
APP-203041,Отказ,2025-07-06 22:24:38,Высокая долговая нагрузка
APP-203042,Одобрено,2025-05-26 04:03:07,Одобрено
APP-203043,Одобрено,2025-03-11 12:34:57,Одобрено
APP-203044,Отказ,2025-03-27 01:25:43,Скоринговый балл ниже порога
APP-203045,Отказ,2025-06-21 03:56:22,Высокая долговая нагрузка
APP-203046,Отказ,2025-02-09 06:06:12,Клиент отозвал заявку
APP-203047,Отказ,2025-02-10 05:31:47,Высокая долговая нагрузка
APP-203048,Отказ,2025-01-16 05:01:45,Высокая долговая нагрузка
APP-203049,Одобрено,2025-04-27 09:46:32,Одобрено
APP-203050,Одобрено,2025-02-13 17:46:53,TEST
APP-203051,Отказ,2025-03-18 08:35:30,Высокая долговая нагрузка
APP-203052,Отказ,2025-03-16 22:33:59,Скоринговый балл ниже порога
APP-203053,Одобрено,2025-07-23 23:52:10,Одобрено
APP-203054,Одобрено,2025-03-30 18:34:08,TEST
APP-203055,Одобрено,2025-01-26 13:26:12,Одобрено
APP-203056,Отказ,2025-04-14 01:32:01,Скоринговый балл ниже порога
APP-203057,Одобрено,2025-05-20 21:36:09,Одобрено
APP-203058,Одобрено,2025-06-02 21:14:49,Одобрено
APP-203059,Одобрено,2025-06-04 06:42:45,Одобрено
APP-203060,Одобрено,2025-07-03 07:38:16,Одобрено
APP-203062,Одобрено,2025-07-20 18:45:59,Одобрено
APP-203063,Отказ,2025-07-28 00:43:58,Скоринговый балл ниже порога
APP-203064,Одобрено,2025-05-29 22:50:46,Одобрено
APP-203065,Одобрено,2025-07-02 03:14:03,Одобрено
APP-203066,Одобрено,2025-07-04 14:03:42,Одобрено
APP-203067,Отказ,2025-01-16 19:46:55,Клиент не явился за средствами
APP-203069,Отказ,2025-05-27 21:37:00,Скоринговый балл ниже порога
APP-203070,Одобрено,2025-03-19 02:54:03,Одобрено
APP-203071,Одобрено,2025-06-25 18:58:49,Одобрено
APP-203072,Отказ,2025-02-15 07:55:42,Клиент не явился за средствами
APP-203073,Одобрено,2025-03-17 14:58:25,Одобрено
APP-203074,Отказ,2025-02-28 08:05:44,Клиент не явился за средствами
APP-203075,Одобрено,2025-06-20 05:17:11,Одобрено
APP-203076,Одобрено,2025-02-25 08:19:04,Одобрено
APP-203077,Одобрено,2025-04-12 17:38:12,Одобрено
APP-203078,Отказ,2025-02-19 09:47:04,Клиент не явился за средствами
APP-203079,Одобрено,2025-08-02 04:18:45,Одобрено
APP-203080,Одобрено,2025-02-24 21:39:57,Одобрено
APP-203081,Одобрено,2025-05-31 17:41:05,Одобрено
APP-203082,Одобрено,2025-07-31 02:01:24,Одобрено
APP-203083,Отказ,2025-05-05 20:01:33,Скоринговый балл ниже порога
APP-203084,Отказ,2025-05-22 05:38:36,Высокая долговая нагрузка
APP-203085,Одобрено,2025-05-03 09:42:12,Одобрено
APP-203086,Одобрено,2025-03-06 20:54:51,Одобрено
APP-203087,Отказ,2025-06-24 17:08:36,Скоринговый балл ниже порога
APP-203088,Отказ,2025-05-08 04:12:54,Высокая долговая нагрузка
APP-203089,Одобрено,2025-04-27 12:44:13,Одобрено
APP-203090,Отказ,2025-02-15 06:11:02,Клиент не явился за средствами
APP-203091,Одобрено,2025-03-12 09:19:59,Одобрено
APP-203092,Одобрено,2025-06-11 11:15:23,Одобрено
APP-203093,Одобрено,2025-01-21 05:26:15,Одобрено
APP-203094,Одобрено,2025-07-17 22:44:23,Одобрено
APP-203095,Одобрено,2025-06-15 04:56:20,Одобрено
APP-203096,Отказ,2025-02-03 15:58:15,Скоринговый балл ниже порога
APP-203097,Отказ,2025-01-15 06:58:02,Клиент не явился за средствами
APP-203098,Отказ,2025-04-13 03:33:07,Высокая долговая нагрузка
APP-203099,Одобрено,2025-02-04 21:09:06,Одобрено
APP-203100,Отказ,2025-07-18 17:32:12,Скоринговый балл ниже порога
APP-203101,Отказ,2025-07-06 16:55:49,Клиент отозвал заявку
APP-203102,Одобрено,2025-06-09 11:53:15,Одобрено
APP-203103,Отказ,2025-01-25 03:49:19,Скоринговый балл ниже порога
APP-203104,Одобрено,2025-06-10 12:22:55,Одобрено
APP-203105,Отказ,2025-03-18 17:44:09,Скоринговый балл ниже порога
APP-203106,Одобрено,2025-07-25 21:52:39,Одобрено
APP-203107,Одобрено,2025-02-04 15:15:15,Одобрено
APP-203108,Одобрено,2025-02-01 20:10:22,Одобрено
APP-203109,Одобрено,2025-02-17 03:45:28,Одобрено
APP-203110,Отказ,2025-01-31 17:16:45,Скоринговый балл ниже порога
APP-203111,Отказ,2025-07-24 06:57:48,Клиент отозвал заявку
APP-203112,Отказ,2025-07-18 14:41:44,Скоринговый балл ниже порога
APP-203113,Отказ,2025-07-19 08:13:03,Клиент отозвал заявку
APP-203114,Отказ,2025-01-28 06:02:42,Клиент отозвал заявку
APP-203115,Одобрено,2025-04-20 09:05:41,Одобрено
APP-203116,Одобрено,2025-03-06 23:06:05,Одобрено
APP-203117,Отказ,2025-05-08 01:24:50,Скоринговый балл ниже порога
APP-203118,Отказ,2025-04-20 22:11:34,Высокая долговая нагрузка
APP-203119,Одобрено,2025-03-02 11:11:04,Одобрено
APP-203120,Отказ,2025-03-15 02:43:09,Клиент не явился за средствами
APP-203121,Отказ,2025-01-08 03:54:10,Высокая долговая нагрузка
APP-203122,Одобрено,2025-04-27 08:47:50,Одобрено
APP-203123,Одобрено,2025-01-24 21:30:47,Одобрено
APP-203124,Одобрено,2025-01-11 04:17:00,Одобрено
APP-203125,Отказ,2025-06-05 02:35:38,Скоринговый балл ниже порога
APP-203126,Одобрено,2025-04-13 17:20:17,Одобрено
APP-203127,Одобрено,2025-01-27 10:33:46,Одобрено
APP-203128,Одобрено,2025-04-30 15:14:19,Одобрено
APP-203129,Одобрено,2025-07-11 03:20:06,Одобрено
APP-203130,Отказ,2025-07-03 23:18:43,Скоринговый балл ниже порога
APP-203131,Отказ,2025-05-10 23:46:40,Высокая долговая нагрузка
APP-203132,Одобрено,2025-03-22 04:16:09,Одобрено
APP-203133,Одобрено,2025-03-06 09:16:48,Одобрено
APP-203134,Одобрено,2025-02-19 13:32:09,Одобрено
APP-203135,Отказ,2025-07-09 17:25:25,Скоринговый балл ниже порога
APP-203136,Одобрено,2025-02-20 16:50:15,Одобрено
APP-203137,Отказ,2025-05-22 12:12:51,Клиент отозвал заявку
APP-203138,Отказ,2025-01-15 13:31:54,Скоринговый балл ниже порога
APP-203139,Отказ,2025-01-15 12:11:39,Скоринговый балл ниже порога
APP-203140,Отказ,2025-01-17 18:02:57,Скоринговый балл ниже порога
APP-203141,Отказ,2025-03-06 23:08:07,Скоринговый балл ниже порога
APP-203142,Одобрено,2025-06-08 16:18:04,Одобрено
APP-203143,Одобрено,2025-07-22 00:57:13,Одобрено
APP-203144,Одобрено,2025-03-18 07:55:41,Одобрено
APP-203145,Одобрено,2025-06-04 12:46:15,Одобрено
APP-203146,Одобрено,2025-05-29 00:10:08,Одобрено
APP-203147,Одобрено,2025-03-05 04:29:37,Одобрено
APP-203148,Одобрено,2025-04-23 11:13:32,Одобрено
APP-203149,Отказ,2025-07-06 22:14:06,Клиент отозвал заявку
APP-203150,Одобрено,2025-06-02 15:34:23,Одобрено
APP-203151,Одобрено,2025-08-01 09:03:42,Одобрено
APP-203152,Отказ,2025-06-15 03:14:35,Высокая долговая нагрузка
APP-203153,Отказ,2025-06-13 00:46:45,Скоринговый балл ниже порога
APP-203154,Отказ,2025-05-27 22:53:46,Клиент отозвал заявку
APP-203155,Отказ,2025-07-31 16:00:55,Клиент отозвал заявку
APP-203156,Отказ,2025-04-07 11:34:32,Клиент не явился за средствами
APP-203157,Одобрено,2025-04-28 08:36:47,Одобрено
APP-203158,Отказ,2025-03-29 19:34:05,Скоринговый балл ниже порога
APP-203159,Одобрено,2025-02-27 02:12:05,Одобрено
APP-203160,Отказ,2025-07-06 19:31:04,Скоринговый балл ниже порога
APP-203161,Отказ,2025-05-07 15:40:41,Скоринговый балл ниже порога
APP-203162,Одобрено,2025-05-31 21:12:18,Одобрено
APP-203163,Отказ,2025-06-12 21:13:39,Неполный пакет документов
APP-203164,Одобрено,2025-03-15 22:56:37,Одобрено
APP-203165,Одобрено,2025-06-16 06:03:55,Одобрено
APP-203167,Одобрено,2025-01-08 19:40:25,Одобрено
APP-203168,Отказ,2025-07-31 22:19:37,Скоринговый балл ниже порога
APP-203169,Отказ,2025-03-29 21:01:56,Неполный пакет документов
APP-203170,Отказ,2025-05-03 17:52:14,Скоринговый балл ниже порога
